Page ID,Page Name,Disclaimer,Amount Spent (USD),Number of Ads in Library
104783001374193,Elect Laura Gaston and Mike O'Hair to the Forest Creek CDD Board,Walter Edward Wolf,≤100,1
157846968194111,"Andrea Date, Woodbury City Council",Andrea Jean Date,≤100,1
852211998452591,ND Dem-NPL District 20,Gail A Mooney,≤100,1
104489067959571,Gayle McLaughlin for Richmond City Council 2020,Gayle McLaughlin for Richmond City Council 2020  FPPC# 1426188,≤100,1
105469944604178,John Dugan for San Carlos City Council,John Dugan for San Carlos City Council,≤100,1
264629007396871,Team Eleni,Team Eleni for CT,≤100,1
329712320842679,Chris Burdick for NYS Assembly,Chris Burdick for Assembly,≤100,1
101810271352023,Chet Caillouet for Thibodaux City Marshal,Chet 4 City Marshal,≤100,2
1428322524078286,John Headding for Mayor,John Headding for Mayor of Morro Bay,≤100,4
125178467862116,Justa Center,Justa Center,≤100,1
102142881615325,Rolling Head Clothing,Michael Dean Seim,≤100,1
295770857135853,Sharon for Education,Sharon Barbara Thomas,≤100,2
422362971693359,MenRec,George Weiss,≤100,1
1484843005092732,Maureen Mooney for NH House,Maureen Mooney for State Representative,≤100,1
101452015007261,James Hughes for Judge,The Committee to Elect James Hughes,≤100,1
174886745950250,Elect Gerald Bledsoe,Gerald Bledsoe for Commissioner,≤100,4
108193134061366,Win One Over,WinOneOver LLC,≤100,1
110204593738296,Trumptshirts.net,TrumpTshirts.Net,≤100,9
110615153902,Alabama Policy Institute,"ALABAMA POLICY INSTITUTE, INC.",≤100,1
256969471577182,Jeff Wan for Clayton City Council,Jeffrey Brian Wan,≤100,1
109037957462400,Sue Ibarra for County Commissioner,Friends of Sue for County Commish,≤100,1
101383904664358,Alex Dallman for Assembly,Friends of Alex Dallman,≤100,1
140540983217409,Social Clothing Co.,Social Clothing,≤100,1
104445587907517,Laurel Libby for Maine House,Laurel D Libby,≤100,2
133995040119,OCSEA,OCSEA AFSCME Local 11,≤100,1
517876188389568,Honorable Tamara James,Tamara James Campaign,≤100,9
144222945739223,South Carolina Association for Justice,SOUTH CAROLINA ASSOCIATION FOR JUSTICE,≤100,1
196360390756382,Portage County Ohio Republican Party,Portage County Republican Party Executive Committee,≤100,1
107344784151089,Ricky LaFleur for District Judge,Committee to Elect J. Ricky LaFleur District Judge,≤100,1
104289981073636,Greg Hayes 2020,Committee to Elect Greg Hayes,≤100,2
107466530748847,Sadaf Haq,Sadaf Haq for Frisco City Council,≤100,2
105466401217659,Judge Sarah McGlaughlin,Committee to Vote Judge McGlaughlin,≤100,1
110853677192337,Occupy dimss,occupy dimss,≤100,2
1136426783206581,Forward Labs,Forward Labs,≤100,1
115755960217579,Elissa Malespina For SOMSD BOE,Elissa Malespina For BOE,≤100,3
109889977298196,Derek Dieter for County Commissioner District 2,Dieter for Commissioner,≤100,2
105128857971959,Bruce Jaquays for Commerce Township Supervisor 2020,Bruce Maptin Jaquays,≤100,2
108363924220843,Stacy Brooks for 4th District Judge,Brooks for Judge,≤100,1
100683528300997,Dawn Weier for District Judge,Committee to Elect Dawn Weier for District Judge,≤100,1
381079851959941,North Dakota District 24 Democrats,District 24 - North Dakota Democratic-NPL Party,≤100,2
170594593485107,Holtzman for North Carolina House,The Committee to Elect Claiborne Holtzman,≤100,1
102073931617573,Vote4DrSusan,Susan Fredericks-Ploussard For Calabasas City Council 2020,≤100,1
100659575069599,Manoj Thomas for Corcoran City Council,Manoj Mathew Thomas,≤100,3
100831001694399,Rave The Vote,Rave The Vote,≤100,1
1877077119195405,Collier Freedom,COLLIER FREEDOM INC,≤100,1
114676650235051,Ingrid Centurion for State Representative,Centurion Committee,≤100,1
1825852871023935,Gideon Oakes for District 30 Senator,Gideon Oakes for District 30 Campaign,≤100,1
1911804808832376,Connie Bennett-Martin for Fort Myers City Council - Ward 4,"Connie Bennett-Martin for Fort Myers City Council, Ward 4",≤100,1
103673958110219,Sue Zwahlen for Mayor,"Sue Zwahlen for Mayor 2020, FPPC ID#1428483",≤100,1
273271399500160,John W. Carlin,John William Carlin,≤100,1
99079521422,AFSCME Maryland,AFSCME MARYLAND,≤100,1
887139178003592,The Dean Obeidallah Show,The Dean Obeidallah Show,≤100,3
1677796985839649,Zito for Idaho,Committee to Elect Christy Zito,≤100,3
113866297044180,Friends of Rick Nava,Friends of Rick Nava,≤100,1
39780197677,Eric Langness for Forest Lake City Council,Eric Michael Langness,≤100,2
56070457574,Louis Greenwald,EFO Louis D. Greenwald for Assembly,≤100,2
84240321134,Henrico GOP,Henrico County Republican Committee,≤100,6
112380720555823,Laura Bratt for San Ramon Valley Unified School Board Area 3,Friends of Laura Bratt,≤100,2
220975131633896,ND District 32 Republicans,District 32 Republicans,≤100,1
175071456031572,Asian American Organizing Project,Asian American Organizing Project (AAOP),≤100,1
110256340664614,Alexis N. Branch,Action for Alexis Branch,≤100,1
537608076268932,Monroe County Republican Party of Indiana,Monroe County Republican Party,≤100,4
51764830747,Piedmont Environmental Alliance,Piedmont Environmental Alliance,≤100,3
135725093467,Illinois Right to Life,Megan Reznicek,≤100,1
111298897308947,"Dr. Berthena Nabaa-McKinney - Metro School Board, District 4",Dr Berthena 4 Metro Schools,≤100,1
112645697154049,Zach Hilton For Gilroy City Council,Zach Hilton For Gilroy City Council 2020,≤100,1
156919701454702,St. Louis Record,The Record,≤100,1
105467414582675,Bibiana Garcia for Woodland School Board,Bibiana Garcia for School Board 2020,≤100,2
105291007933450,"Donna Varona Sipl for Buena Park City Council, District 4","Committee for Donna Varona Sipl for City Council, Buena Park, 2020",≤100,2
102643054495549,CreativeDem,Laura Auman Roose,≤100,1
119891055362589,"Lira Bravo & Martinez Arroyo, PLLC",LIRA BRAVO & MARTINEZ ARROYO PLLC,≤100,1
604895529530222,"City of Victoria, Texas - Government",City of Victoria,≤100,1
101158291379822,Kayla Alix for TX State Rep 129,Kayla Alix Campaign,≤100,2
101788534988850,Untold Stories: Latino cultural and social reform influences in Arizona,Real Voices Media,≤100,6
100937654929407,August Schutz for Assembly,August Schutz,≤100,1
103993288096916,Would-Be Book Club,Real Voices Media,≤100,6
104745488018559,Re-Elect Mark Ross Info,Friends to re-elect Mark Ross Councilmember 2020,≤100,2
100793131617711,Courtney Henderson for Truckee Town Council,Committee to Elect Courtney Henderson to Truckee Town Council 2020,≤100,2
1927474697351454,The Patriot League,The Patriot League,≤100,1
106738164238995,Teresa McCall for County Commissioner,Teresa K. McCall for County Commissioner,≤100,1
2025091014264618,The Funeral Leader,MKJ Marketing,≤100,1
106746847726231,Kathleen Harrington,Harrington for City Council Committee,≤100,2
80311248173,"Sacramento Central Labor Council, AFL-CIO","Sacramento Central Labor Council, AFL-CIO",≤100,1
354369924642184,Bill Holt's Dreamies,William Holt,≤100,3
19463427992,Darrell Issa,DARRELL ISSA FOR CONGRESS,≤100,1
102829417897379,"Chad Norvell for Constable, Fort Bend County Pct. 3",Charles George Norvell,≤100,2
106217141209191,Pete For Council,Campaign for Peter Bacheler,≤100,1
108226564332558,Dr. Aura Imbarus for PVP USD,Dr. Aura Imbarus for PVP USD,≤100,1
191602167588409,Rotary Club of Victorville,Coleen Regina Luque,≤100,1
1291331167557645,Political Ref,Aaron Duane Rossiter,≤100,2
834806283563802,Domingo Torres Representante Distrito 25,Domingo J. Torres Garcia,≤100,4
109334787264386,Herman Otten for SD 6,Otten for District 6,≤100,1
109351907540528,Customize Your Vote,Customize Your Vote,≤100,3
310688279718345,Michael Shatravka - Media Producer,Michael J Shatravka,≤100,1
103973697949196,Jennifer Coen for West Volusia Hospital Authority,Jennifer Coen for West Volusia Hospital Authority,≤100,3
112789440539499,Celina for Congress,Committee to Elect: Celina Roberto Babauta,≤100,2
1521760441484152,Wake Up With Steve Hood,Ronin America,≤100,1
1395687177363424,Cup O' Joe with Joe,JOE EVANS FOR CONGRESS,≤100,2
316288942593023,Chris Werthe for City Council,WERTHE FOR SANTA CLARITA CITY COUNCIL 2020 FPPC #1419137,≤100,1
113936677070107,Scott Phillips for Warwick City Council - Ward 1,Friends of Scott Phillips,≤100,2
111983347290961,Helping Hand Arizona,Real Voices Media,≤100,5
263643737472628,Earth 2.0,Earth 2.0,≤100,1
201985873154112,Newport Buzz,Newport Buzz,≤100,1
683504265065707,Chris Olps,Paid for by Olps for Council 2020 FPPC #1429897,≤100,1
111089137297597,George Winston For Judge,George Winston for Judge,≤100,1
107720344391949,The American Way,The American Company,≤100,3
250948400716,College and Young Democrats of Iowa,College and Young Democrats of Iowa,≤100,2
102408738189387,Steve Smith- Madison City Council District 2,Friends of Steve Smith,≤100,3
102779587983818,De'Andre A. Barnes for Portsmouth City Council,Deandre Antonia Barnes,≤100,6
101174425060253,Samuel Ulloa for RSCCD Trustee,Samuel Ulloa,≤100,5
270089172628,IMPACT Community Action,IMPACT COMMUNITY ACTION,≤100,3
230417521186573,Michigan for Affordable Healthcare,Brock Adam Mccarty,≤100,2
101888747978681,Ernesto Torres SAB 2020,Ernesto Juan Torres Perez,≤100,1
131439413558990,Virginia Peninsula Foodbank,"FOODBANK OF THE VIRGINIA PENINSULA, INC.",≤100,4
68661688425,Bloomington MN City Government,"City of Bloomington, MN",≤100,2
104085308011935,Greg Tillman for State Representative,Friends of Greg Tillman,≤100,2
357484764271265,Dustin Stockton,Dustin Alan Stockton,≤100,2
106544524483329,Randy Maluchnik for County Commissioner,Volunteers for Maluchnik,≤100,2
151806309501,"City Government of Prescott, Arizona",City Government of Prescott,≤100,2
51834256519,Miramar Democratic Club,KALEBRA NICOLE JACOBS-REED,≤100,1
106098200879391,Brian Adams for SC Senate 44,Brian Adams for Senate,≤100,1
610877812899571,John Duncan for Coronado City Council,Duncan for City Council 2020,≤100,1
184612575302734,Buy American Campaign,Buy American Campaign,≤100,9
103952604499522,Todd Longanacre for West Virginia House of Delegates,Campaign to Elect Todd Longanacre for House of Delegates 2020,≤100,1
288172954564898,Patty Acomb for MN State Representative,Acomb for House Committee,≤100,1
107380187577687,Libertarians for National Popular Vote,Domestic Policy Caucus,≤100,1
50072648161,Rasmuson Foundation,RASMUSON FOUNDATION,≤100,1
109050054262331,Tucson Underrated,Real Voices Media,≤100,6
113999290418465,"Keep Judge Wayne, Aztec Magistrate Court - Division 6",Committee to Elect Stephen Wayne,≤100,3
106910091027525,ONE4ALL,Hannah Marie Birdsong,≤100,1
486804108183789,Jacqueline R. Otto,Committee to Elect Jacqueline Otto,≤100,2
100824914770968,Elect Jonathan Paine for Bulloch County Coroner 2020,Jonathan Dominick Paine,≤100,2
487706968091058,Martha Guerrero,Martha Guerrero for Mayor 2020,≤100,2
109488157464397,Kirsten Larsen Schultz for State Representative,Larsen Schultz 2020,≤100,1
114814826875228,Nick Hatcher for Dixie’s Sheriff,Katie Marie Hatcher,≤100,8
104499524465541,Shane Barker For Sheriff,Shane Roger Barker,≤100,1
1791698994276941,Women for Justice,WomenJustice.us,≤100,2
558650224300849,"Scott Davis, Salinas City Council District 1",Scott Davis for Salinas City Council,≤100,1
230081331660936,Take A Stand 2020,Take A Stand 2020,≤100,2
177738085711308,Hunger Solutions New York,Hunger Solutions New York,≤100,4
233674564039539,Val Okimoto,Friends of Val Okimoto,≤100,1
203031223135707,Angela Koehler Lindsey County Council,Citizens for Angela,≤100,3
111736447324349,YES on Measure Y,YES for Kids: YES on Measure Y,≤100,1
116687626837313,Maria Mijac for MCC Trustee,Committee to Elect Maria Mijac,≤100,2
107206707778107,Delaware County for Accountable Leadership PAC,Delaware County for Accountable Leadership,≤100,3
975572862560636,Kristy Barnett Maple Grove City Council,Kristy Barnett Volunteer Committee,≤100,2
232958926254,Vanderburgh County Democratic Party,Vanderburgh County Democratic Party,≤100,5
105542777736961,"Cynthia Santana De Las Salas for County Commission, District 4",Cynthia S De Las Salas,≤100,1
8895898655,Rainforest Alliance,"RAINFOREST ALLIANCE, INC.",≤100,6
175745116459,Maranatha Volunteers International,"MARANATHA VOLUNTEERS INTERNATIONAL, INC.",≤100,1
114091237061631,Belleza Morena,Real Voices Media,≤100,5
105505194202387,Esther Agbaje for State Representative,Esther Agbaje for State Representative,≤100,1
114111550299859,Fogle for Missouri,Fogle for Missouri,≤100,1
306322257837757,Claire Owens North East Town Board 2020,Claire Cecilia Owens,≤100,1
112105467236392,Lewis4Camarillo,"Lewis For City Council, District 3 2020",≤100,3
102003738201348,Laura Hefta for Parker Town Council,Laura Jean Hefta,≤100,1
105102117736318,Please Vote,David None Auerbach,≤100,2
813859268810223,Vote Kanealii-Kleinfelder,KANEALII-KLEINFELDER COMMITTEE,≤100,1
109811857299834,Laurel Imer for Colorado,Laurel for HD24,≤100,1
107185157705352,Black Owned Hair Care Challenge by Maggie Anderson,"EMPOWERMENT EXPERIMENT FOUNDATION INC, THE",≤100,1
175610446687756,Moving MI Forward,Moving MI Forward The Livonia Democratic Club,≤100,1
101027801381944,Privat For Judge,Friends of Scott Privat,≤100,1
110359573826262,Feaster For Flint Judge,Committee To Elect Torchio W. Feaster in 2020,≤100,2
106627724498488,Save CIMC: Yes on Measure H,Save CIMC,≤100,4
104142590938144,Jersey City Times,Jersey City Times LLC,≤100,2
100550118163465,"Bill Kearney for Lake County Supervisor, District 5",Bill Kearney for District 5 Supervisor 2020,≤100,1
243547569127454,Carol's List,Carol's List,≤100,1
104861394685683,Leonard Carter - South Lake Tahoe City Council Candidate,Carter for Council,≤100,2
2069457676625501,"Nicole Grohoski, State Representative",Grohoski for House,≤100,1
108238234243028,Matt Garlo for State Rep,Committee to Elect Matthew J Garlo,≤100,1
100836024994178,Steve Christy for Supervisor,Steve Christy for Supervisor,≤100,3
468359686512267,Senator Rick Gray,L Richard Gray,≤100,6
637178823582058,Brent Dunlop for Supervisor,Dunlop for Supervisor,≤100,1
193217097766,Bill Keating,THE BILL KEATING COMMITTEE,≤100,1
113267567125179,Brian Kelly For Venice City Council Seat 2,Brian Kelly For Venice City Council Seat 2,≤100,1
105867887553040,Javier Gonzalez for IID Director #4,Javier Gonzalez,≤100,2
109134774044063,Juliette Wilbur for Hancock County Register of Probate,Juliette A M Wilbur,≤100,2
201287297283968,Representative Frank Fleming,"Fleming For Legislature. 626 South 38th Street West #22, Billings, MT 59102. Republican",≤100,10
1760927590867918,Joe Casello for State House District 90,"Joe Casello, Democrat, for State House District 90",≤100,4
2020106404892605,United Methodist Health Ministry Fund,UNITED METHODIST HEALTH MINISTRY FUND,≤100,1
103328398102725,Bill Falsey for Mayor,Falsey for Mayor,≤100,1
41548043561,Commissioner Kevin Biederman,City of Hollywood Commissioner Kevin Biederman,≤100,1
167325783398339,Re-elect Cindy R. Svanda,Cindy R Svanda,≤100,5
746236268724759,Laurie Emmer DeKalb County Board District 4,Laurie Anne Emmer,≤100,2
107977987456962,Jermaine Johnson For House District 80,Jermaine La France Johnson,≤100,1
111882650537736,Peter Kraut,Peter Kraut for Calabasas City Council 2020,≤100,1
228032561018790,Assemblyman Jake Ashby,Jake Ashby for NY State Assembly,≤100,1
127394245485522,Rocky Rhodes for SVUSD Board of Trustees,Rocky Rhodes for SVUSD Board of Trustees,≤100,1
353407308180025,Devlin and Witko for Closter Council,Closter Democrats,≤100,2
1033824956707003,Primal Light Press,James Robert Duncan,≤100,1
899471640155577,DuPage Democrats,Democratic Party of DuPage County,≤100,2
857503331288785,Swing Left Maricopa Co.,Swing Left Maricopa,≤100,1
105241984299397,"Corinna Balderramos Robinson, Candidate for Florida Senate, District 25","Corinna Balderramos Robinson, Candidate for Florida Senate, District 25",≤100,1
119813091965106,Phil Bofia for Mayor Of Waterville,Philippe E. Tchekane Bofia,≤100,6
111307403679943,Mica Freeman for Will County Board,Committee to Elect Mica Freeman,≤100,1
101594477880533,Mamie "Dee" Melvin For Florida House of Representatives District 33,"Mamie ""Dee"" Melvin For Florida House of Representatives, District 33",≤100,1
1082989021720367,Gary Singh Manteca City Councilman,Singh For Manteca City Council 2020,≤100,3
353278701911,YWCA El Paso Del Norte Region,YOUNG WOMEN'S CHRISTIAN ASSOCIATION EL PASO DEL NORTE REGION,≤100,1
